pid,Price,tid,Sale_Year,Home_Size,Parcel_Size,Beds,Age,Pool_Val,CBD_DIST,X_Coordinate,Y_Coordinate
9703,97.063,8428,2001,1143,8897,2,26,1,8514.81,562042.1,1524711.0
9704,293.249,2732,2005,2594,28569,3,1,0,18362.62,476367.7,1545703.0
9705,230.324,5748,2002,2194,10799,5,34,1,8069.21,556553.3,1546254.0
9706,208.156,2953,2002,2159,9360,4,9,1,21594.16,518938.6,1462033.0
9707,251.835,6319,2005,1844,6318,3,2,0,21070.85,509295.8,1466833.0
9709,114.795,215,2000,1587,10222,3,20,0,8031.56,514642.3,1548039.0
9711,251.76,5681,2002,3470,9097,5,0,0,12400.24,574561.1,1522255.0
9714,195.278,6938,2002,2981,84504,5,82,0,3929.13,533408.4,1518288.0
9715,177.881,1261,2001,3501,5790,6,0,0,18909.32,529474.8,1469270.0
9717,184.155,8589,2001,2191,5715,4,0,0,22365.32,606935.2,1517328.0
9721,359.459,6265,2002,3894,11467,5,0,1,20182.55,485662.1,1486720.0
9722,113.61,5129,2005,897,7542,2,45,0,14235.95,580243.9,1542135.0
9725,89.161,6962,2000,1085,4388,3,0,0,6888.94,512765.2,1526195.0
9726,120.684,7872,2000,1220,8324,3,30,1,10215.4,559705.9,1553582.0
9728,222.935,5792,2004,2790,9636,4,0,0,21450.11,585393.1,1482108.0
9731,275.779,5431,2001,3353,29378,4,0,1,25010.67,488356.8,1598754.0
9732,288.734,5784,2003,2317,12261,3,38,1,4481.35,544816.7,1541901.0
9733,129.188,5421,2000,1766,5496,3,0,0,12614.23,567092.7,1505147.0
9734,181.568,4092,2000,2850,8325,4,1,0,20468.12,527475.2,1464327.0
9735,75.78,1036,2002,1066,7354,3,20,0,16087.8,485340.9,1549482.0
9736,93.326,7770,2001,1315,10799,3,42,1,7559.02,512811.5,1542515.0
9737,112.076,3121,2002,1303,4045,3,4,0,18966.85,596511.2,1539528.0
9738,148.827,5558,2004,2168,20531,3,24,0,8352.64,516674.0,1551630.0
9740,196.546,8618,2004,2216,9873,3,0,0,28373.61,626956.5,1517482.0
9741,198.719,9679,2004,1951,12013,4,25,1,14595.88,496840.7,1501925.0
9744,69.875,1826,2000,1644,9375,4,29,0,9432.17,564736.6,1523082.0
9745,111.986,2707,2001,1391,7760,3,31,1,2497.21,542896.3,1532583.0
9746,230.265,1423,2003,2109,9848,4,30,0,7208.01,553141.8,1546081.0
9748,177.687,2110,2001,2576,6402,3,0,0,16194.96,586499.6,1518609.0
9749,134.375,8672,2002,1475,9209,3,32,0,5198.55,550568.1,1524490.0
9750,205.483,7155,2004,2115,8002,4,5,1,14524.52,492374.9,1552762.0
9752,252.068,5801,2003,3047,10184,3,0,1,24932.18,616268.3,1539121.0
9753,78.406,5173,2002,1228,8365,3,45,0,10565.01,548361.9,1499171.0
9755,150.02,1843,2003,1471,2727,3,0,0,22140.01,467022.8,1504999.0
9756,123.982,5329,2003,1255,5000,3,0,0,15901.05,585458.0,1543782.0
9757,93.29,896,2001,1222,3991,3,0,0,8467.13,508893.5,1541057.0
9759,191.001,9240,2000,1963,5415,4,0,1,21738.87,509010.3,1464590.0
9762,80.375,534,2000,1162,9526,2,16,0,18104.61,536672.7,1471707.0
9764,164.942,9216,2001,1924,15536,3,31,0,7306.58,548256.4,1511225.0
9766,137.381,5072,2003,1543,11009,3,18,1,11256.06,571290.0,1537099.0
9767,194.324,6992,2004,1972,5392,4,0,0,21244.54,604271.4,1537435.0
9768,159.755,3376,2003,1800,12919,3,33,0,6746.19,549167.4,1514221.0
9769,188.367,602,2004,2514,8652,4,14,0,21775.64,519711.0,1461250.0
9770,91.182,5629,2000,1684,8242,3,11,0,9602.34,512623.3,1553452.0
9771,103.814,4198,2000,1246,8106,3,15,0,13726.31,576423.4,1548416.0
9772,162.366,618,2004,1807,10790,3,21,0,11777.54,514042.3,1563681.0
9773,105.649,6009,2004,1699,9975,3,12,0,11587.91,507119.6,1557139.0
9774,273.65,5958,2004,2878,7922,4,0,1,20703.58,601716.1,1519095.0
9775,165.494,3950,2003,1738,5219,3,0,0,23393.48,610985.5,1521304.0
9776,267.759,5918,2000,2417,9289,4,0,0,7646.99,554316.9,1546921.0
9777,209.342,2157,2004,1868,9030,4,2,0,19896.76,529674.1,1466002.0
9778,131.87,1332,2000,1852,9868,4,13,0,7312.41,550871.0,1513241.0
9779,78.235,756,2000,899,3922,2,5,0,9695.44,563405.8,1517087.0
9783,149.114,1684,2002,1685,8505,3,9,0,11228.17,497995.2,1530276.0
9784,418.237,1937,2003,4504,13000,4,4,1,12415.64,496342.2,1517735.0
9785,107.291,7683,2003,1043,7353,3,16,0,9512.68,516834.6,1505590.0
9787,197.735,65,2004,2388,7896,4,14,1,18944.65,523447.1,1469974.0
9788,585.529,2341,2003,5073,21317,4,0,1,16800.07,480335.9,1522743.0
9789,92.413,9508,2001,1270,9503,2,22,1,10231.85,507297.3,1550313.0
9791,224.338,3535,2004,2057,11578,2,18,0,10968.47,504955.1,1511024.0
9792,210.417,7621,2003,1436,11467,3,46,1,6787.37,551754.8,1545588.0
9795,165.148,8911,2005,1636,11089,3,10,0,14949.33,503470.8,1568825.0
9797,237.812,732,2004,2346,7353,4,11,0,17176.93,590971.8,1525917.0
9798,133.589,9727,2002,2200,6601,4,1,0,19521.03,470846.5,1534243.0
9800,111.699,7558,2000,1625,8249,3,8,0,13778.75,579805.1,1526325.0
9801,75.71,2115,2004,954,9959,3,27,0,10966.73,499540.2,1538142.0
9802,124.277,1651,2002,1647,7470,4,9,0,7985.99,523018.3,1507704.0
9803,192.163,902,2003,1913,11508,3,0,0,22789.57,607716.8,1514286.0
9806,225.8,1763,2004,2916,8218,4,7,0,19414.92,517934.8,1469661.0
9807,160.127,9973,2001,1984,5642,4,2,0,19608.5,516391.3,1469443.0
9808,153.813,3646,2000,2276,10969,4,0,0,23743.67,487252.2,1592808.0
9809,160.77,3775,2004,1848,5361,4,0,0,14059.45,579561.4,1519749.0
9810,89.671,9070,2002,1194,4200,3,3,0,6653.11,526718.4,1510828.0
9812,225.602,7840,2002,2873,7568,4,0,1,15604.37,585984.4,1533674.0
9813,211.944,8117,2003,2697,10443,5,2,0,19884.12,502258.7,1587643.0
9824,89.26,1219,2000,1149,10890,3,15,0,11148.2,501458.5,1546084.0
9825,317.654,4524,2004,2731,7132,4,2,1,22799.29,608326.4,1517020.0
9826,141.536,1133,2003,1770,10788,3,22,0,12205.09,574781.9,1528117.0
9827,124.59,6076,2001,1430,11052,3,24,1,16446.06,523895.7,1478243.0
9828,122.312,2446,2000,1442,5672,3,0,0,20646.83,536703.0,1463361.0
9830,264.587,2228,2004,2582,10200,4,9,1,19000.55,596798.4,1524072.0
9831,112.183,9541,2001,2250,10562,2,36,0,6620.68,534273.9,1552819.0
9832,178.22,1197,2005,1710,7217,3,11,0,16860.79,534442.9,1475763.0
9833,116.459,609,2004,1275,1814,2,0,0,14457.44,491114.9,1549532.0
9834,110.245,3907,2003,1510,5993,3,0,0,7102.59,512059.8,1526137.0
9837,110.16,1496,2004,1539,2569,3,29,0,23286.83,485353.1,1589342.0
9838,233.176,947,2003,3012,7347,4,0,0,21212.3,604317.3,1526734.0
9841,173.803,280,2001,1618,15261,3,47,0,6557.39,534688.6,1552618.0
9842,401.691,5959,2001,3143,14607,5,1,1,14391.1,494229.4,1506976.0
9850,314.898,713,2001,2861,22334,4,7,1,12432.28,497707.6,1514178.0
9851,165.698,2582,2003,2368,10125,3,14,0,14909.21,578947.6,1552275.0
9852,171.975,5779,2001,1867,9286,3,29,1,10790.6,546907.0,1564391.0
9853,103.899,8895,2002,1164,13338,3,32,0,10130.02,565761.1,1543303.0
9854,367.633,1734,2003,3621,13952,5,9,1,22360.38,514845.1,1460487.0
9856,148.321,912,2000,1943,10886,4,21,0,14597.67,495519.3,1503722.0
9857,136.527,1637,2004,1277,6759,3,10,0,14123.44,579279.9,1544275.0
9859,124.959,6379,2004,1279,6300,3,0,0,16494.24,482585.7,1545258.0
9861,130.408,7518,2000,1088,7474,2,44,0,2248.97,541952.4,1533058.0
9862,97.188,2221,2003,1102,3751,3,9,0,11823.24,573453.2,1534898.0
9864,119.917,9461,2001,1357,5393,3,8,0,22040.47,494011.2,1590812.0
9865,200.715,5658,2004,2483,9923,5,4,0,20319.38,528380.2,1464724.0
9866,125.471,1078,2003,1450,7779,3,14,0,14469.13,581381.7,1521687.0
9868,206.864,8732,2005,2071,6003,3,3,0,23517.47,458480.1,1519829.0
9870,155.697,641,2000,1802,5253,4,2,1,9906.57,525645.9,1562285.0
9871,88.109,3985,2001,1300,10449,3,21,0,11326.19,516803.3,1563602.0
9873,314.793,4461,2005,1679,13500,4,37,0,4247.82,539673.1,1544173.0
9874,233.881,6793,2000,2941,10661,4,0,1,20871.07,603194.7,1526727.0
9875,120.353,878,2001,1499,8489,3,0,0,11589.71,497675.8,1539225.0
9879,211.078,8064,2004,1794,8218,3,0,0,22470.24,466001.9,1504634.0
9882,93.823,2678,2001,2850,9349,4,32,1,9543.99,505018.3,1540690.0
9884,706.481,2764,2003,3417,16007,4,3,1,18226.11,483261.1,1500798.0
9886,153.791,5021,2003,1608,9913,3,8,0,11517.79,497283.4,1526775.0
9887,122.526,4113,2003,1427,5512,3,9,0,13560.56,579306.3,1532869.0
9890,110.612,9581,2001,1226,5500,2,12,0,5036.24,548035.9,1521149.0
9891,198.192,9963,2004,3491,5524,4,0,0,21488.72,605359.8,1531566.0
9892,158.914,9549,2001,1974,5495,4,0,0,11367.83,516738.3,1563723.0
9894,117.482,5085,2003,1553,8341,3,13,0,10605.85,503960.9,1547176.0
9895,245.19,9801,2003,2714,10097,4,2,1,13744.98,489734.8,1530210.0
9896,143.74,1983,2002,1150,7279,3,47,0,3969.63,545939.3,1537914.0
9897,175.66,4961,2000,1800,17997,3,20,0,20427.39,494326.4,1477679.0
9898,125.331,6636,2004,1574,8670,3,14,0,5797.73,545989.8,1515681.0
9899,242.728,6099,2000,2303,9074,3,4,1,18166.21,497688.8,1484464.0
9900,114.421,4617,2001,1457,8440,3,7,0,12260.23,574821.4,1535550.0
9901,213.934,1539,2001,1976,10011,3,12,0,11088.7,499068.6,1524383.0
9904,277.791,8497,2003,3356,10356,4,0,0,16105.74,587074.9,1523027.0
9907,47.229,2921,2001,1318,9110,3,49,0,9561.25,517607.5,1557324.0
9909,393.305,8322,2004,3709,13848,4,0,0,17562.42,484202.8,1503557.0
9910,211.67,1949,2004,1736,9209,4,29,0,10729.35,546801.4,1564216.0
9911,167.293,9570,2004,1484,10418,3,46,0,3616.03,545711.0,1526345.0
9913,122.298,8677,2005,1228,8058,2,47,0,7379.4,530322.4,1554892.0
9914,142.361,574,2001,1769,10799,4,0,0,29287.42,629819.7,1516359.0
9915,163.281,3879,2002,1694,9082,3,41,0,3373.88,532737.3,1541970.0
9916,139.431,1727,2001,1743,3640,3,0,0,16312.33,505609.9,1575962.0
9917,252.822,4119,2003,2155,9910,4,33,1,10978.81,549505.1,1564009.0
9918,196.777,9870,2004,1182,8925,3,39,0,4461.15,547809.6,1537885.0
9920,206.864,7145,2005,976,7056,2,15,0,3655.96,533387.3,1543008.0
9921,135.936,4473,2001,1330,5002,3,5,0,19891.08,596900.4,1551340.0
9922,154.064,4455,2000,2348,5500,4,0,0,18620.93,595373.8,1539466.0
9924,127.697,8302,2004,1377,6092,3,19,0,12095.21,574364.6,1534742.0
9925,123.104,8239,2004,1039,12377,3,24,1,9325.74,565034.3,1526112.0
9927,163.833,1433,2004,2264,10210,4,31,0,14163.7,581267.3,1533331.0
9928,186.935,6907,2005,2995,8726,4,1,0,21280.27,465561.5,1539966.0
9929,143.165,8993,2002,1721,7591,4,6,0,13276.13,578136.9,1526244.0
9930,98.3,6219,2004,1176,1800,2,15,0,15682.72,522997.1,1481008.0
9932,183.56,8706,2001,2692,5498,3,1,0,19744.98,516599.2,1468915.0
9933,123.615,3504,2004,1597,11358,3,32,0,8156.88,513078.0,1546693.0
9935,69.749,5782,2001,1141,9383,3,15,0,13047.83,575037.1,1545851.0
9936,106.958,7730,2004,1239,5406,3,15,0,6950.38,557592.8,1532673.0
9938,129.631,2481,2002,1855,8446,3,0,0,6791.18,535525.1,1508820.0
9939,265.326,9506,2005,2276,8366,4,1,0,13717.83,572014.3,1505707.0
9941,236.153,4484,2003,2529,6000,4,1,0,20617.16,473899.2,1501684.0
9942,144.19,3809,2001,1943,6802,4,9,1,19728.13,521839.7,1467669.0
9943,1132.289,2963,2003,4016,25485,3,8,1,16432.36,482962.3,1516348.0
9944,131.003,6391,2002,1562,7691,3,12,0,20272.25,599385.9,1547221.0
9946,185.675,9003,2004,2020,6280,3,4,0,21867.86,509371.2,1463998.0
9947,434.23,4065,2004,2675,12801,5,14,1,16275.78,485418.1,1510821.0
9948,160.408,1916,2003,2233,14520,3,18,0,19686.59,504283.9,1588028.0
9951,229.634,8280,2001,1997,16981,3,18,1,15285.22,495168.8,1500388.0
9953,127.457,86,2004,1628,16531,3,16,1,11193.25,504629.5,1552004.0
9954,147.603,5848,2002,2250,8655,4,0,0,21433.6,601149.6,1554568.0
9955,110.574,4922,2000,1539,8625,3,7,0,11118.89,499321.6,1539485.0
9957,211.944,4013,2003,2829,9882,4,1,0,18437.25,577582.9,1488270.0
9958,40.574,8042,2003,1152,6741,5,38,0,6527.91,513476.1,1529443.0
9960,377.611,3162,2002,3742,19884,5,32,1,15825.59,493665.3,1499434.0
9961,183.903,4190,2004,2053,5500,3,3,0,16079.8,586176.0,1518881.0
9962,104.943,8224,2003,962,6499,2,23,0,9224.81,555603.5,1509067.0
9963,184.591,1485,2002,1888,12114,3,4,1,16537.46,480816.6,1525838.0
9964,137.128,5711,2003,1579,7235,3,9,0,14012.01,580478.4,1525477.0
9965,178.667,5051,2003,2025,6000,4,0,0,21840.92,583456.3,1478426.0
9967,73.635,758,2001,912,7276,3,17,0,8959.9,505433.1,1531495.0
9969,101.975,6961,2002,1178,5445,3,7,0,9459.09,514765.5,1554781.0
9971,4570.844,5166,2004,14415,91640,6,4,1,7500.72,544225.7,1553854.0
9972,125.4,7497,2004,1345,1738,3,0,0,14388.01,491307.3,1549401.0
9973,89.959,2041,2003,1213,12600,3,19,0,17276.9,498023.2,1574224.0
9975,508.195,8058,2004,3895,15753,4,6,1,13251.55,492471.4,1521265.0
9979,85.335,6740,2003,1495,7113,3,36,0,5885.23,517499.3,1522583.0
9981,221.342,9081,2001,2738,15428,5,13,1,12804.04,501666.7,1505272.0
9983,103.248,880,2001,1827,5299,4,0,0,8899.76,564043.2,1531421.0
9985,166.369,1847,2004,1760,8495,3,15,0,9181.61,504993.9,1526901.0
9986,162.014,7956,2003,2224,8281,4,0,0,13673.02,492084.7,1544724.0
9987,111.103,6480,2005,776,5268,2,55,0,5470.34,552489.6,1534333.0
9988,319.259,2269,2004,2401,15338,3,6,1,20388.92,601574.9,1526234.0
9989,70.495,1511,2000,1560,19875,3,36,0,20823.4,466831.8,1537884.0
9990,261.398,5403,2003,2924,10324,3,0,0,22534.82,607980.9,1520157.0
9991,202.051,7,2000,2536,7110,4,0,0,14402.18,580769.9,1519948.0
9992,201.711,101,2002,3432,9540,4,0,0,20972.21,602767.7,1520012.0
9994,320.485,3031,2002,2768,6755,3,6,1,5673.23,536204.3,1549667.0
9995,211.85,1192,2003,2381,10637,4,13,0,19779.3,503304.1,1587839.0
9996,274.977,7994,2002,3433,7332,4,0,1,20969.42,602940.4,1521192.0
9997,149.367,9766,2005,1410,9503,4,20,0,18336.64,536213.5,1470933.0
9999,84.152,1661,2000,1132,4485,2,13,0,17537.77,592390.7,1530430.0
10000,165.065,4397,2001,1342,9475,3,21,1,3991.85,546271.6,1537491.0
10001,141.664,9884,2001,1948,5357,3,0,0,20066.43,545520.0,1466113.0
10002,233.847,8193,2001,2506,16388,4,1,0,25795.13,489736.1,1602743.0
10003,145.31,205,2003,1580,2333,3,0,0,22348.15,607075.8,1518407.0
10004,514.685,1862,2002,3524,32945,4,28,0,9113.77,541190.2,1560326.0
10005,88.696,4052,2003,1200,7926,3,15,0,6760.36,512760.4,1533316.0
10007,275.854,6233,2004,1584,9576,3,29,0,6946.25,549866.3,1548239.0
10008,167.201,148,2004,1741,10554,3,25,0,11079.92,506207.9,1508676.0
10009,160.408,7184,2003,1533,8477,3,53,0,2009.22,540267.6,1534837.0
10010,245.146,366,2003,3735,11954,5,0,1,13761.94,491181.6,1542684.0
10011,124.036,1743,2000,1790,9615,2,35,0,6454.06,556017.1,1531330.0
10012,41.631,7131,2002,1014,6770,2,78,0,2740.33,530220.1,1523379.0
10013,84.855,9059,2002,1115,4991,4,8,0,7744.53,535141.3,1556513.0
10015,138.959,9511,2004,1500,3903,2,0,0,23307.6,609551.1,1514693.0
10016,89.274,6425,2000,1292,7599,3,1,0,17442.06,502851.9,1578573.0
10022,129.125,1486,2001,1798,10000,3,0,0,30933.04,635490.8,1517863.0
10024,102.308,3975,2001,1170,10553,3,5,0,7414.8,533771.6,1506786.0
10025,627.501,4144,2000,3616,18069,4,0,1,18014.63,484661.6,1499824.0
10026,278.821,969,2004,2949,11130,5,54,0,4374.94,539683.1,1544613.0
10028,180.146,6558,2005,1791,13267,3,24,0,17957.01,506635.4,1582827.0
10029,161.082,4618,2002,1829,5501,3,3,0,10370.96,547871.4,1499655.0
10034,123.54,6255,2000,1494,10591,3,17,0,16327.57,494935.6,1495329.0
10035,111.013,8725,2001,1278,5820,3,15,0,22938.93,482556.6,1585269.0
10037,141.401,7250,2000,1959,6540,4,3,0,15059.11,580064.9,1551024.0
10039,147.909,8767,2004,1411,4651,4,4,1,18804.46,543609.2,1470009.0
10040,169.931,5086,2004,1565,5001,3,0,0,13803.87,578612.6,1519433.0
10042,158.706,8120,2002,1931,6541,3,0,0,22710.04,608565.4,1520178.0
10043,149.732,808,2004,1415,11250,3,2,0,30193.86,633168.2,1518824.0
10044,212.899,261,2001,2400,9086,4,4,1,19322.4,597720.3,1522906.0
10045,104.16,3191,2001,1346,4948,3,5,0,9858.23,502931.5,1536536.0
10047,169.877,4772,2002,1921,5501,3,0,0,18709.0,577276.4,1486723.0
10048,97.502,8860,2002,1050,3794,3,8,0,11648.69,572375.7,1538334.0
10051,160.981,2172,2004,2516,11994,3,25,0,7395.48,528945.9,1554644.0
10053,189.318,7477,2004,1882,5002,4,9,0,17119.48,590720.4,1525287.0
10056,100.42,6439,2000,1246,3240,3,0,0,20409.01,535386.3,1464118.0
10059,467.652,2023,2004,3902,15849,4,0,1,16358.07,481862.7,1522378.0
10060,300.903,3245,2000,3272,17250,3,4,1,21737.3,514155.8,1462820.0
10061,83.601,6195,2003,1159,9202,2,33,0,7254.07,511414.3,1535364.0
10062,121.371,7231,2001,1425,5002,3,9,0,16004.0,505572.1,1574714.0
10064,141.801,8386,2003,1880,10000,3,0,0,30903.18,635118.5,1515929.0
10066,209.047,416,2004,2427,7267,4,0,0,21772.0,466024.0,1511846.0
10068,138.581,4304,2000,2143,15421,5,42,0,11396.09,571727.5,1524940.0
10069,166.831,4642,2004,1799,9133,4,0,0,13400.15,574771.1,1512676.0
10070,158.42,1146,2005,1266,4200,3,8,0,17899.73,593352.8,1536287.0
10071,115.844,7055,2002,2741,12986,3,16,0,11246.17,565083.7,1552250.0
10073,352.003,6143,2001,2144,8679,3,46,0,1786.95,538212.1,1535885.0
10074,149.469,5325,2002,1849,5239,4,0,0,24852.09,616118.0,1537872.0
10076,163.598,4483,2001,1800,6045,3,5,1,20962.02,517703.8,1464469.0
10077,132.31,4106,2002,1928,13120,4,9,0,12072.9,569860.1,1512569.0
10078,167.765,1457,2003,1994,5509,3,0,0,14378.96,579856.3,1516948.0
10079,325.846,494,2004,3420,18433,4,9,1,7791.57,519620.6,1551650.0
10080,110.965,9293,2003,1086,4001,3,15,0,11725.99,572955.6,1536385.0
10081,121.583,4051,2003,1487,7395,3,3,0,21995.14,491849.9,1589090.0
10082,145.746,1189,2005,1496,6492,4,5,0,8659.21,563242.6,1531955.0
10083,219.309,3226,2004,2060,10152,4,18,1,9262.13,549034.0,1504219.0
10084,134.243,2933,2002,1644,5250,3,0,0,21330.45,604371.8,1539197.0
10085,126.911,1601,2003,1632,6018,3,0,0,19011.14,499139.6,1582271.0
10086,77.916,6522,2001,1078,7000,3,29,0,10172.79,558963.9,1508021.0
10088,84.398,5075,2003,1400,7506,3,43,0,9826.75,515263.9,1556730.0
10089,374.93,8565,2005,2400,8055,4,10,1,12140.52,496018.8,1522109.0
10090,515.046,4958,2004,3531,17398,3,0,1,17986.49,482160.4,1504454.0
10091,128.385,3506,2000,1826,12045,3,29,1,11882.85,502983.4,1508596.0
10092,325.302,6137,2004,2682,9750,3,0,1,22753.58,460644.0,1522611.0
10093,185.897,7009,2002,2019,13500,4,0,0,19748.08,476039.1,1503830.0
10097,165.642,2071,2001,1499,8549,3,31,0,1287.37,538661.4,1532892.0
10099,282.588,5709,2004,2929,8768,4,0,0,22505.94,584784.3,1476682.0
10100,302.811,8526,2002,3173,25409,3,0,1,26918.33,488930.1,1606581.0
10101,128.52,2237,2002,1520,5831,3,11,0,12470.53,572997.3,1545890.0
10105,124.163,1829,2004,1104,7065,3,10,0,11536.39,572284.6,1536648.0
10106,235.969,8919,2002,2709,9643,3,5,0,20962.11,599899.4,1553453.0
10107,60.103,5927,2001,1100,6889,3,42,0,18847.72,594932.0,1545755.0
10108,339.914,1628,2004,1994,3325,3,2,0,16256.64,495842.3,1494682.0
10109,159.57,3469,2003,1916,8224,3,0,0,22239.25,462511.9,1521277.0
10110,113.934,8571,2001,1594,7772,3,11,0,15574.22,506897.6,1573899.0
10111,153.063,8048,2003,2208,9937,3,0,0,13497.45,492570.3,1544373.0
10112,101.218,7487,2003,1377,7914,3,32,0,9112.07,517030.4,1507071.0
10113,54.198,7641,2001,768,6001,2,31,0,11055.48,567982.9,1545856.0
10114,125.99,4088,2003,1473,4998,3,0,0,18973.67,499019.2,1582037.0
10115,62.276,3874,2003,984,2225,3,9,0,21972.84,462717.8,1531906.0
10116,191.525,308,2002,2112,6299,4,7,0,11513.79,499605.8,1517433.0
10117,133.558,5273,2004,1472,10162,3,16,0,13809.45,579111.6,1521413.0
10118,238.593,9869,2004,2287,18449,4,0,0,24176.13,483507.9,1591604.0
10119,105.823,5865,2002,1373,11389,3,14,0,13221.89,492234.6,1539384.0
10120,117.334,1809,2002,1545,6333,4,12,0,14844.18,505185.1,1569753.0
10122,96.245,8877,2003,1184,7366,3,18,0,19686.9,598057.8,1544428.0
10124,148.057,2338,2003,1630,5657,3,4,0,14550.73,582588.4,1530582.0
10125,292.922,3562,2004,3592,17679,5,0,0,26651.49,485574.8,1603376.0
10126,314.175,9947,2001,3083,24321,4,0,1,20426.62,469276.4,1517092.0
10130,173.336,3333,2001,1825,16489,3,16,1,11689.13,499185.6,1516929.0
10132,817.677,7767,2003,3045,13622,5,17,0,6522.0,544846.9,1550017.0
10133,225.187,6844,2004,2355,11645,3,29,0,5016.52,538416.9,1515028.0
10134,120.238,2517,2003,1833,9997,4,16,0,11168.31,499841.8,1542001.0
10135,126.226,1753,2001,2475,11265,5,32,0,8163.1,556541.3,1546803.0
10136,105.225,2151,2002,1557,6973,4,27,1,10876.67,565378.4,1512620.0
10137,120.751,2381,2001,2165,10000,3,32,0,5077.35,522621.0,1519765.0
10139,252.593,5992,2000,2520,10700,4,0,1,18016.41,476016.5,1525059.0
10140,306.397,7879,2004,2985,8458,4,0,0,21710.65,605806.9,1524755.0
10142,223.686,3863,2003,3050,7200,5,0,0,22303.05,462382.2,1520730.0
10143,121.371,5685,2001,1561,5256,3,8,0,16670.29,530958.6,1476524.0
10144,385.848,6012,2003,2423,15668,3,18,1,2219.83,537387.4,1524273.0
10145,381.105,9492,2001,3351,13050,4,2,1,12566.08,496558.2,1515748.0
10146,128.301,8502,2001,1408,5494,3,0,0,14510.26,579428.8,1547812.0
10147,154.102,4050,2002,1651,5766,4,0,0,14491.85,578706.2,1512725.0
10148,122.296,8843,2004,1276,6912,3,9,0,19302.72,596885.5,1543873.0
10149,138.143,4731,2002,1855,5250,3,0,0,21205.2,603985.4,1538959.0
10150,182.658,7328,2004,2570,9200,4,0,0,19579.63,472935.1,1548346.0
10152,174.171,1400,2003,1919,6051,3,1,0,21456.16,602460.6,1550736.0
10153,142.977,242,2005,1042,8405,2,47,0,4171.18,539709.5,1518305.0
10154,51.989,1126,2004,934,7067,3,51,0,12749.91,509824.9,1564645.0
10156,151.583,8783,2004,1968,6925,4,0,0,12871.02,499026.0,1553496.0
10157,137.211,8651,2002,1438,7074,3,3,0,22103.99,510900.7,1462616.0
10160,109.376,1436,2001,1282,9679,3,44,0,9023.66,555180.8,1552619.0
10161,97.633,7340,2000,1466,8335,4,28,0,9858.72,519056.4,1502851.0
10163,85.337,4926,2000,1224,9913,3,26,0,15408.88,486573.9,1546195.0
10164,173.885,4441,2004,1651,5000,3,14,0,21392.43,521940.3,1462083.0
10165,164.514,2536,2000,1961,83006,5,35,0,21774.82,487701.2,1584813.0
10166,277.211,5090,2001,2667,13560,4,0,1,21038.39,603847.1,1528860.0
10167,131.971,4230,2003,1476,1700,3,0,0,17647.89,592605.3,1535273.0
10168,145.947,5012,2004,1226,6121,3,18,0,9443.22,565742.0,1533385.0
10169,81.573,5957,2002,975,6627,2,40,0,15416.98,485798.2,1543563.0
10170,68.264,9930,2004,814,2265,2,17,0,21933.23,462865.0,1532434.0
10172,309.721,567,2003,2024,6780,3,0,0,3239.26,528693.1,1539774.0
10173,99.326,968,2002,1283,7497,4,16,0,10996.48,507396.6,1554545.0
10174,309.91,1834,2003,1912,15977,3,13,0,11541.01,565516.2,1553155.0
10175,119.099,780,2000,2142,9208,4,0,0,22042.46,488948.2,1587020.0
10176,149.373,3540,2002,1725,6483,3,3,1,10011.55,535889.4,1498257.0
10177,152.001,9976,2004,1588,5003,3,3,0,12205.92,512944.9,1564651.0
10178,144.31,3343,2000,1841,9431,3,10,0,11608.69,498491.2,1519671.0
